Site_ID,Site_Name,Latitude,Longitude,Year,Month
25775,6375 Thornhill Dr,37.842022,-122.2069,2022,10
25775,6375 Thornhill Dr,37.842022,-122.2069,2022,11
25775,6375 Thornhill Dr,37.842022,-122.2069,2022,12
25775,6375 Thornhill Dr,37.842022,-122.2069,2023,1
25775,6375 Thornhill Dr,37.842022,-122.2069,2023,2
25775,6375 Thornhill Dr,37.842022,-122.2069,2023,3
25775,6375 Thornhill Dr,37.842022,-122.2069,2023,4
25775,6375 Thornhill Dr,37.842022,-122.2069,2023,5
25775,6375 Thornhill Dr,37.842022,-122.2069,2023,6
25775,6375 Thornhill Dr,37.842022,-122.2069,2023,7
25775,6375 Thornhill Dr,37.842022,-122.2069,2023,8
25775,6375 Thornhill Dr,37.842022,-122.2069,2023,9
25775,6375 Thornhill Dr,37.842022,-122.2069,2023,10
25775,6375 Thornhill Dr,37.842022,-122.2069,2023,11
25775,6375 Thornhill Dr,37.842022,-122.2069,2023,12
25775,6375 Thornhill Dr,37.842022,-122.2069,2024,1
25775,6375 Thornhill Dr,37.842022,-122.2069,2024,2
25775,6375 Thornhill Dr,37.842022,-122.2069,2024,3
25775,6375 Thornhill Dr,37.842022,-122.2069,2024,4
25775,6375 Thornhill Dr,37.842022,-122.2069,2024,5
25775,6375 Thornhill Dr,37.842022,-122.2069,2024,6
25775,6375 Thornhill Dr,37.842022,-122.2069,2024,7
25775,6375 Thornhill Dr,37.842022,-122.2069,2024,8
25775,6375 Thornhill Dr,37.842022,-122.2069,2024,9
25775,6375 Thornhill Dr,37.842022,-122.2069,2024,10
25775,6375 Thornhill Dr,37.842022,-122.2069,2024,11
25775,6375 Thornhill Dr,37.842022,-122.2069,2024,12
27231,Cole Valley,37.760918,-122.45215600000002,2019,7
27231,Cole Valley,37.760918,-122.45215600000002,2019,8
27231,Cole Valley,37.760918,-122.45215600000002,2020,1
27231,Cole Valley,37.760918,-122.45215600000002,2020,2
27231,Cole Valley,37.760918,-122.45215600000002,2020,3
27231,Cole Valley,37.760918,-122.45215600000002,2020,4
27231,Cole Valley,37.760918,-122.45215600000002,2020,8
27231,Cole Valley,37.760918,-122.45215600000002,2022,2
27231,Cole Valley,37.760918,-122.45215600000002,2022,6
27231,Cole Valley,37.760918,-122.45215600000002,2022,12
27231,Cole Valley,37.760918,-122.45215600000002,2023,6
27231,Cole Valley,37.760918,-122.45215600000002,2023,11
27231,Cole Valley,37.760918,-122.45215600000002,2023,12
27231,Cole Valley,37.760918,-122.45215600000002,2024,1
27231,Cole Valley,37.760918,-122.45215600000002,2024,3
27231,Cole Valley,37.760918,-122.45215600000002,2024,5
27231,Cole Valley,37.760918,-122.452156,2019,7
27231,Cole Valley,37.760918,-122.452156,2019,8
27231,Cole Valley,37.760918,-122.452156,2019,9
27231,Cole Valley,37.760918,-122.452156,2019,10
27231,Cole Valley,37.760918,-122.452156,2019,11
27231,Cole Valley,37.760918,-122.452156,2019,12
27231,Cole Valley,37.760918,-122.452156,2020,1
27231,Cole Valley,37.760918,-122.452156,2020,2
27231,Cole Valley,37.760918,-122.452156,2020,3
27231,Cole Valley,37.760918,-122.452156,2020,4
27231,Cole Valley,37.760918,-122.452156,2020,5
27231,Cole Valley,37.760918,-122.452156,2020,6
27231,Cole Valley,37.760918,-122.452156,2020,7
27231,Cole Valley,37.760918,-122.452156,2020,8
27231,Cole Valley,37.760918,-122.452156,2020,9
27231,Cole Valley,37.760918,-122.452156,2020,10
27231,Cole Valley,37.760918,-122.452156,2020,11
27231,Cole Valley,37.760918,-122.452156,2020,12
27231,Cole Valley,37.760918,-122.452156,2021,1
27231,Cole Valley,37.760918,-122.452156,2021,2
27231,Cole Valley,37.760918,-122.452156,2021,3
27231,Cole Valley,37.760918,-122.452156,2021,4
27231,Cole Valley,37.760918,-122.452156,2021,5
27231,Cole Valley,37.760918,-122.452156,2021,6
27231,Cole Valley,37.760918,-122.452156,2021,7
27231,Cole Valley,37.760918,-122.452156,2021,8
27231,Cole Valley,37.760918,-122.452156,2021,9
27231,Cole Valley,37.760918,-122.452156,2021,10
27231,Cole Valley,37.760918,-122.452156,2021,11
27231,Cole Valley,37.760918,-122.452156,2021,12
27231,Cole Valley,37.760918,-122.452156,2022,1
27231,Cole Valley,37.760918,-122.452156,2022,2
27231,Cole Valley,37.760918,-122.452156,2022,3
27231,Cole Valley,37.760918,-122.452156,2022,4
27231,Cole Valley,37.760918,-122.452156,2022,5
27231,Cole Valley,37.760918,-122.452156,2022,6
27231,Cole Valley,37.760918,-122.452156,2022,7
27231,Cole Valley,37.760918,-122.452156,2022,8
27231,Cole Valley,37.760918,-122.452156,2022,9
27231,Cole Valley,37.760918,-122.452156,2022,10
27231,Cole Valley,37.760918,-122.452156,2022,11
27231,Cole Valley,37.760918,-122.452156,2022,12
27231,Cole Valley,37.760918,-122.452156,2023,1
27231,Cole Valley,37.760918,-122.452156,2023,2
27231,Cole Valley,37.760918,-122.452156,2023,3
27231,Cole Valley,37.760918,-122.452156,2023,4
27231,Cole Valley,37.760918,-122.452156,2023,5
27231,Cole Valley,37.760918,-122.452156,2023,6
27231,Cole Valley,37.760918,-122.452156,2023,7
27231,Cole Valley,37.760918,-122.452156,2023,8
27231,Cole Valley,37.760918,-122.452156,2023,9
27231,Cole Valley,37.760918,-122.452156,2023,10
27231,Cole Valley,37.760918,-122.452156,2023,11
27231,Cole Valley,37.760918,-122.452156,2023,12
27231,Cole Valley,37.760918,-122.452156,2024,1
27231,Cole Valley,37.760918,-122.452156,2024,2
27231,Cole Valley,37.760918,-122.452156,2024,3
27231,Cole Valley,37.760918,-122.452156,2024,4
27231,Cole Valley,37.760918,-122.452156,2024,5
27231,Cole Valley,37.760918,-122.452156,2024,6
27231,Cole Valley,37.760918,-122.452156,2024,7
27231,Cole Valley,37.760918,-122.452156,2024,8
27231,Cole Valley,37.760918,-122.452156,2024,9
27231,Cole Valley,37.760918,-122.452156,2024,10
27961,Acorn Woodland Elementary,37.753113,-122.187935,2020,1
27961,Acorn Woodland Elementary,37.753113,-122.187935,2020,2
27961,Acorn Woodland Elementary,37.753113,-122.187935,2020,3
27961,Acorn Woodland Elementary,37.753113,-122.187935,2022,8
27961,Acorn Woodland Elementary,37.753113,-122.187935,2022,9
27961,Acorn Woodland Elementary,37.753113,-122.187935,2022,10
27961,Acorn Woodland Elementary,37.753113,-122.187935,2022,11
27961,Acorn Woodland Elementary,37.753113,-122.187935,2022,12
27961,Acorn Woodland Elementary,37.753113,-122.187935,2023,1
27961,Acorn Woodland Elementary,37.753113,-122.187935,2023,2
27961,Acorn Woodland Elementary,37.753113,-122.187935,2023,3
27961,Acorn Woodland Elementary,37.753113,-122.187935,2023,4
27961,Acorn Woodland Elementary,37.753113,-122.18793499999998,2023,2
33049,Cole Valley,37.76413,-122.44800600000002,2020,3
33049,Cole Valley,37.76413,-122.44800600000002,2021,7
33049,Cole Valley,37.76413,-122.44800600000002,2021,8
33049,Cole Valley,37.76413,-122.44800600000002,2022,9
33049,Cole Valley,37.76413,-122.448006,2019,11
33049,Cole Valley,37.76413,-122.448006,2019,12
33049,Cole Valley,37.76413,-122.448006,2020,1
33049,Cole Valley,37.76413,-122.448006,2020,2
33049,Cole Valley,37.76413,-122.448006,2020,3
33049,Cole Valley,37.76413,-122.448006,2020,4
33049,Cole Valley,37.76413,-122.448006,2020,5
33049,Cole Valley,37.76413,-122.448006,2020,6
33049,Cole Valley,37.76413,-122.448006,2020,7
33049,Cole Valley,37.76413,-122.448006,2020,8
33049,Cole Valley,37.76413,-122.448006,2020,9
33049,Cole Valley,37.76413,-122.448006,2020,10
33049,Cole Valley,37.76413,-122.448006,2020,11
33049,Cole Valley,37.76413,-122.448006,2021,7
33049,Cole Valley,37.76413,-122.448006,2021,8
33049,Cole Valley,37.76413,-122.448006,2021,9
33049,Cole Valley,37.76413,-122.448006,2021,10
33049,Cole Valley,37.76413,-122.448006,2021,11
33049,Cole Valley,37.76413,-122.448006,2021,12
33049,Cole Valley,37.76413,-122.448006,2022,1
33049,Cole Valley,37.76413,-122.448006,2022,2
33049,Cole Valley,37.76413,-122.448006,2022,3
33049,Cole Valley,37.76413,-122.448006,2022,4
33049,Cole Valley,37.76413,-122.448006,2022,5
33049,Cole Valley,37.76413,-122.448006,2022,6
33049,Cole Valley,37.76413,-122.448006,2022,9
33049,Cole Valley,37.76413,-122.448006,2022,10
33049,Cole Valley,37.76413,-122.448006,2022,11
33049,Cole Valley,37.76413,-122.448006,2022,12
33049,Cole Valley,37.76413,-122.448006,2023,1
33049,Cole Valley,37.76413,-122.448006,2023,2
33049,Cole Valley,37.76413,-122.448006,2023,3
33049,Cole Valley,37.76413,-122.448006,2023,4
33049,Cole Valley,37.76413,-122.448006,2023,5
33049,Cole Valley,37.76413,-122.448006,2023,7
33049,Cole Valley,37.76413,-122.448006,2023,10
33049,Cole Valley,37.76413,-122.448006,2023,11
33049,Cole Valley,37.76413,-122.448006,2024,2
33049,Cole Valley,37.76413,-122.448006,2024,10
33633,3130 Pacific Ave,37.791904,-122.44697,2019,12
33633,3130 Pacific Ave,37.791904,-122.44697,2020,1
33633,3130 Pacific Ave,37.791904,-122.44697,2020,2
33633,3130 Pacific Ave,37.791904,-122.44697,2020,3
33633,3130 Pacific Ave,37.791904,-122.44697,2020,4
33633,3130 Pacific Ave,37.791904,-122.44697,2020,5
33633,3130 Pacific Ave,37.791904,-122.44697,2020,6
33633,3130 Pacific Ave,37.791904,-122.44697,2020,7
33633,3130 Pacific Ave,37.791904,-122.44697,2020,8
33633,3130 Pacific Ave,37.791904,-122.44697,2020,9
33633,3130 Pacific Ave,37.791904,-122.44697,2020,10
33633,3130 Pacific Ave,37.791904,-122.44697,2020,11
33633,3130 Pacific Ave,37.791904,-122.44697,2020,12
33633,3130 Pacific Ave,37.791904,-122.44697,2021,1
33633,3130 Pacific Ave,37.791904,-122.44697,2021,2
33633,3130 Pacific Ave,37.791904,-122.44697,2021,3
33633,3130 Pacific Ave,37.791904,-122.44697,2021,4
33633,3130 Pacific Ave,37.791904,-122.44697,2021,5
33633,3130 Pacific Ave,37.791904,-122.44697,2021,6
33633,3130 Pacific Ave,37.791904,-122.44697,2021,7
33633,3130 Pacific Ave,37.791904,-122.44697,2021,8
33633,3130 Pacific Ave,37.791904,-122.44697,2021,9
33633,3130 Pacific Ave,37.791904,-122.44697,2021,10
33633,3130 Pacific Ave,37.791904,-122.44697,2021,11
33633,3130 Pacific Ave,37.791904,-122.44697,2021,12
33633,3130 Pacific Ave,37.791904,-122.44697,2022,1
33633,3130 Pacific Ave,37.791904,-122.44697,2022,2
33633,3130 Pacific Ave,37.791904,-122.44697,2022,3
33633,3130 Pacific Ave,37.791904,-122.44697,2022,4
33633,3130 Pacific Ave,37.791904,-122.44697,2022,5
33633,3130 Pacific Ave,37.791904,-122.44697,2022,6
33633,3130 Pacific Ave,37.791904,-122.44697,2022,7
33633,3130 Pacific Ave,37.791904,-122.44697,2022,8
33633,3130 Pacific Ave,37.791904,-122.44697,2022,9
33633,3130 Pacific Ave,37.791904,-122.44697,2022,10
33633,3130 Pacific Ave,37.791904,-122.44697,2022,11
33633,3130 Pacific Ave,37.791904,-122.44697,2022,12
33633,3130 Pacific Ave,37.791904,-122.44697,2023,1
33633,3130 Pacific Ave,37.791904,-122.44697,2023,2
33633,3130 Pacific Ave,37.791904,-122.44697,2023,3
33633,3130 Pacific Ave,37.791904,-122.44697,2023,4
33633,3130 Pacific Ave,37.791904,-122.44697,2023,5
33633,3130 Pacific Ave,37.791904,-122.44697,2023,6
33633,3130 Pacific Ave,37.791904,-122.44697,2023,7
33633,3130 Pacific Ave,37.791904,-122.44697,2023,8
33633,3130 Pacific Ave,37.791904,-122.44697,2023,9
33633,3130 Pacific Ave,37.791904,-122.44697,2023,10
33633,3130 Pacific Ave,37.791904,-122.44697,2023,11
33633,3130 Pacific Ave,37.791904,-122.44697,2023,12
33633,3130 Pacific Ave,37.791904,-122.44697,2024,1
33633,3130 Pacific Ave,37.791904,-122.44697,2024,2
33633,3130 Pacific Ave,37.791904,-122.44697,2024,3
33633,3130 Pacific Ave,37.791904,-122.44697,2024,4
33633,3130 Pacific Ave,37.791904,-122.44697,2024,5
33633,3130 Pacific Ave,37.791904,-122.44697,2024,6
33633,3130 Pacific Ave,37.791904,-122.44697,2024,7
33633,3130 Pacific Ave,37.791904,-122.44697,2024,8
33633,3130 Pacific Ave,37.791904,-122.44697,2024,9
33633,3130 Pacific Ave,37.791904,-122.44697,2024,10
33633,3130 Pacific Ave,37.791904,-122.44697,2024,11
33633,3130 Pacific Ave,37.791904,-122.44697,2024,12
33633,3130 Pacific Ave,37.791904,-122.44696999999998,2020,12
33633,3130 Pacific Ave,37.791904,-122.44696999999998,2021,5
33633,3130 Pacific Ave,37.791904,-122.44696999999998,2021,6
33633,3130 Pacific Ave,37.791904,-122.44696999999998,2024,7
33633,3130 Pacific Ave,37.791904,-122.44696999999998,2024,9
33633,3130 Pacific Ave,37.791904,-122.44696999999998,2024,12
34711,Murple,37.79896,-122.20467,2023,9
34711,Murple,37.79896,-122.20467,2023,10
34711,Murple,37.79896,-122.20467,2023,11
34711,Murple,37.79896,-122.20467,2023,12
34711,Murple,37.79896,-122.20467,2024,1
34711,Murple,37.79896,-122.20467,2024,2
34711,Murple,37.79896,-122.20467,2024,3
34711,Murple,37.79896,-122.20467,2024,4
34711,Murple,37.79896,-122.20467,2024,5
34711,Murple,37.79896,-122.20467,2024,6
34711,Murple,37.79896,-122.20467,2024,7
34711,Murple,37.79896,-122.20467,2024,8
34711,Murple,37.79896,-122.20467,2024,9
34711,Murple,37.79896,-122.20467,2024,10
34711,Murple,37.79896,-122.20467,2024,11
34711,Murple,37.79896,-122.20467,2024,12
34923,Camden Outdoor,37.783512,-122.195206,2019,11
34923,Camden Outdoor,37.783512,-122.195206,2019,12
34923,Camden Outdoor,37.783512,-122.195206,2020,1
34923,Camden Outdoor,37.783512,-122.195206,2020,2
34923,Camden Outdoor,37.783512,-122.195206,2020,3
34923,Camden Outdoor,37.783512,-122.195206,2020,4
34923,Camden Outdoor,37.783512,-122.195206,2020,5
34923,Camden Outdoor,37.783512,-122.195206,2020,6
34923,Camden Outdoor,37.783512,-122.195206,2020,7
34923,Camden Outdoor,37.783512,-122.195206,2020,8
34923,Camden Outdoor,37.783512,-122.195206,2020,9
34923,Camden Outdoor,37.783512,-122.195206,2020,10
34923,Camden Outdoor,37.783512,-122.195206,2020,11
34923,Camden Outdoor,37.783512,-122.195206,2020,12
34923,Camden Outdoor,37.783512,-122.195206,2021,1
34923,Camden Outdoor,37.783512,-122.195206,2021,2
34923,Camden Outdoor,37.783512,-122.195206,2021,3
34923,Camden Outdoor,37.783512,-122.195206,2021,4
34923,Camden Outdoor,37.783512,-122.195206,2021,5
34923,Camden Outdoor,37.783512,-122.195206,2021,6
34923,Camden Outdoor,37.783512,-122.195206,2021,7
34923,Camden Outdoor,37.783512,-122.195206,2021,8
34923,Camden Outdoor,37.783512,-122.195206,2021,9
34923,Camden Outdoor,37.783512,-122.195206,2021,10
34923,Camden Outdoor,37.783512,-122.195206,2021,11
34923,Camden Outdoor,37.783512,-122.195206,2021,12
34923,Camden Outdoor,37.783512,-122.195206,2022,1
34923,Camden Outdoor,37.783512,-122.195206,2022,2
34923,Camden Outdoor,37.783512,-122.195206,2022,3
34923,Camden Outdoor,37.783512,-122.195206,2022,4
34923,Camden Outdoor,37.783512,-122.195206,2022,5
34923,Camden Outdoor,37.783512,-122.195206,2022,6
34923,Camden Outdoor,37.783512,-122.195206,2022,7
34923,Camden Outdoor,37.783512,-122.195206,2022,8
34923,Camden Outdoor,37.783512,-122.195206,2022,9
34923,Camden Outdoor,37.783512,-122.195206,2022,10
34923,Camden Outdoor,37.783512,-122.195206,2022,11
34923,Camden Outdoor,37.783512,-122.195206,2022,12
34923,Camden Outdoor,37.783512,-122.195206,2023,1
34923,Camden Outdoor,37.783512,-122.195206,2023,2
34923,Camden Outdoor,37.783512,-122.195206,2023,3
34923,Camden Outdoor,37.783512,-122.195206,2023,4
34923,Camden Outdoor,37.783512,-122.195206,2023,5
34923,Camden Outdoor,37.783512,-122.195206,2023,6
34923,Camden Outdoor,37.783512,-122.195206,2023,7
34923,Camden Outdoor,37.783512,-122.195206,2023,8
34923,Camden Outdoor,37.783512,-122.195206,2023,9
34923,Camden Outdoor,37.783512,-122.195206,2023,10
34923,Camden Outdoor,37.783512,-122.195206,2023,11
34923,Camden Outdoor,37.783512,-122.195206,2023,12
34923,Camden Outdoor,37.783512,-122.195206,2024,1
34923,Camden Outdoor,37.783512,-122.195206,2024,2
34923,Camden Outdoor,37.783512,-122.195206,2024,3
34923,Camden Outdoor,37.783512,-122.195206,2024,4
34923,Camden Outdoor,37.783512,-122.195206,2024,5
34923,Camden Outdoor,37.783512,-122.195206,2024,6
34923,Camden Outdoor,37.783512,-122.195206,2024,7
34923,Camden Outdoor,37.783512,-122.195206,2024,8
34923,Camden Outdoor,37.783512,-122.195206,2024,9
34923,Camden Outdoor,37.783512,-122.195206,2024,10
34923,Camden Outdoor,37.783512,-122.195206,2024,11
34923,Camden Outdoor,37.783512,-122.195206,2024,12
34923,Camden Outdoor,37.783512,-122.19520599999998,2020,1
34923,Camden Outdoor,37.783512,-122.19520599999998,2020,5
34923,Camden Outdoor,37.783512,-122.19520599999998,2023,11
34923,Camden Outdoor,37.783512,-122.19520599999998,2024,9
36111,Coliseum,37.758076,-122.19310000000002,2019,12
36111,Coliseum,37.758076,-122.19310000000002,2023,2
36111,Coliseum,37.758076,-122.19310000000002,2024,6
36111,Coliseum,37.758076,-122.1931,2019,11
36111,Coliseum,37.758076,-122.1931,2019,12
36111,Coliseum,37.758076,-122.1931,2020,1
36111,Coliseum,37.758076,-122.1931,2020,2
36111,Coliseum,37.758076,-122.1931,2020,3
36111,Coliseum,37.758076,-122.1931,2020,4
36111,Coliseum,37.758076,-122.1931,2020,5
36111,Coliseum,37.758076,-122.1931,2020,6
36111,Coliseum,37.758076,-122.1931,2020,7
36111,Coliseum,37.758076,-122.1931,2020,8
36111,Coliseum,37.758076,-122.1931,2020,9
36111,Coliseum,37.758076,-122.1931,2020,10
36111,Coliseum,37.758076,-122.1931,2020,11
36111,Coliseum,37.758076,-122.1931,2020,12
36111,Coliseum,37.758076,-122.1931,2021,1
36111,Coliseum,37.758076,-122.1931,2021,2
36111,Coliseum,37.758076,-122.1931,2021,3
36111,Coliseum,37.758076,-122.1931,2021,4
36111,Coliseum,37.758076,-122.1931,2021,5
36111,Coliseum,37.758076,-122.1931,2021,6
36111,Coliseum,37.758076,-122.1931,2021,7
36111,Coliseum,37.758076,-122.1931,2021,8
36111,Coliseum,37.758076,-122.1931,2021,9
36111,Coliseum,37.758076,-122.1931,2021,10
36111,Coliseum,37.758076,-122.1931,2021,11
36111,Coliseum,37.758076,-122.1931,2021,12
36111,Coliseum,37.758076,-122.1931,2022,1
36111,Coliseum,37.758076,-122.1931,2022,2
36111,Coliseum,37.758076,-122.1931,2022,3
36111,Coliseum,37.758076,-122.1931,2022,4
36111,Coliseum,37.758076,-122.1931,2022,5
36111,Coliseum,37.758076,-122.1931,2022,6
36111,Coliseum,37.758076,-122.1931,2022,7
36111,Coliseum,37.758076,-122.1931,2022,8
36111,Coliseum,37.758076,-122.1931,2022,9
36111,Coliseum,37.758076,-122.1931,2022,10
36111,Coliseum,37.758076,-122.1931,2022,11
36111,Coliseum,37.758076,-122.1931,2022,12
36111,Coliseum,37.758076,-122.1931,2023,1
36111,Coliseum,37.758076,-122.1931,2023,2
36111,Coliseum,37.758076,-122.1931,2023,3
36111,Coliseum,37.758076,-122.1931,2023,4
36111,Coliseum,37.758076,-122.1931,2023,5
36111,Coliseum,37.758076,-122.1931,2023,6
36111,Coliseum,37.758076,-122.1931,2023,7
36111,Coliseum,37.758076,-122.1931,2023,8
36111,Coliseum,37.758076,-122.1931,2023,9
36111,Coliseum,37.758076,-122.1931,2023,10
36111,Coliseum,37.758076,-122.1931,2023,11
36111,Coliseum,37.758076,-122.1931,2023,12
36111,Coliseum,37.758076,-122.1931,2024,1
36111,Coliseum,37.758076,-122.1931,2024,2
36111,Coliseum,37.758076,-122.1931,2024,3
36111,Coliseum,37.758076,-122.1931,2024,4
36111,Coliseum,37.758076,-122.1931,2024,5
36111,Coliseum,37.758076,-122.1931,2024,6
36111,Coliseum,37.758076,-122.1931,2024,7
36111,Coliseum,37.758076,-122.1931,2024,8
36111,Coliseum,37.758076,-122.1931,2024,9
36111,Coliseum,37.758076,-122.1931,2024,10
36111,Coliseum,37.758076,-122.1931,2024,11
36111,Coliseum,37.758076,-122.1931,2024,12
37121,132 Germania St,37.77074,-122.43080000000002,2019,11
37121,132 Germania St,37.77074,-122.43080000000002,2019,12
37121,132 Germania St,37.77074,-122.43080000000002,2020,1
37121,132 Germania St,37.77074,-122.43080000000002,2020,2
37121,132 Germania St,37.77074,-122.43080000000002,2020,3
37121,132 Germania St,37.77074,-122.43080000000002,2020,4
37121,132 Germania St,37.77074,-122.43080000000002,2020,5
37121,132 Germania St,37.77074,-122.43080000000002,2020,6
37121,132 Germania St,37.77074,-122.43080000000002,2020,7
37121,132 Germania St,37.77074,-122.43080000000002,2020,8
37121,132 Germania St,37.77074,-122.43080000000002,2020,9
37121,132 Germania St,37.77074,-122.43080000000002,2020,10
37121,132 Germania St,37.77074,-122.43080000000002,2020,11
37121,132 Germania St,37.77074,-122.43080000000002,2020,12
37121,132 Germania St,37.77074,-122.43080000000002,2021,1
37121,132 Germania St,37.77074,-122.43080000000002,2021,2
37121,132 Germania St,37.77074,-122.43080000000002,2021,3
37121,132 Germania St,37.77074,-122.43080000000002,2021,4
37121,132 Germania St,37.77074,-122.43080000000002,2021,5
37121,132 Germania St,37.77074,-122.43080000000002,2021,6
37121,132 Germania St,37.77074,-122.43080000000002,2021,7
37121,132 Germania St,37.77074,-122.43080000000002,2021,8
37121,132 Germania St,37.77074,-122.43080000000002,2021,9
37121,132 Germania St,37.77074,-122.43080000000002,2021,10
37121,132 Germania St,37.77074,-122.43080000000002,2021,11
37121,132 Germania St,37.77074,-122.43080000000002,2021,12
37121,132 Germania St,37.77074,-122.43080000000002,2022,1
37121,132 Germania St,37.77074,-122.43080000000002,2022,2
37121,132 Germania St,37.77074,-122.43080000000002,2022,3
37121,132 Germania St,37.77074,-122.43080000000002,2022,4
37121,132 Germania St,37.77074,-122.43080000000002,2022,5
37121,132 Germania St,37.77074,-122.43080000000002,2022,6
37121,132 Germania St,37.77074,-122.43080000000002,2022,7
37121,132 Germania St,37.77074,-122.43080000000002,2022,8
37121,132 Germania St,37.77074,-122.43080000000002,2022,9
37121,132 Germania St,37.77074,-122.43080000000002,2022,10
37121,132 Germania St,37.77074,-122.43080000000002,2022,11
37121,132 Germania St,37.77074,-122.43080000000002,2022,12
37121,132 Germania St,37.77074,-122.43080000000002,2023,1
37121,132 Germania St,37.77074,-122.43080000000002,2023,2
37121,132 Germania St,37.77074,-122.4308,2019,12
37121,132 Germania St,37.77074,-122.4308,2020,9
37121,132 Germania St,37.77074,-122.4308,2021,11
37121,132 Germania St,37.77074,-122.4308,2022,8
37121,132 Germania St,37.77074,-122.4308,2023,2
37133,Walavista,37.81454999999999,-122.23298,2020,5
37133,Walavista,37.81455,-122.23298,2019,11
37133,Walavista,37.81455,-122.23298,2019,12
37133,Walavista,37.81455,-122.23298,2020,1
37133,Walavista,37.81455,-122.23298,2020,2
37133,Walavista,37.81455,-122.23298,2020,3
37133,Walavista,37.81455,-122.23298,2020,4
37133,Walavista,37.81455,-122.23298,2020,5
37133,Walavista,37.81455,-122.23298,2020,6
37133,Walavista,37.81455,-122.23298,2020,7
37133,Walavista,37.81455,-122.23298,2020,8
37133,Walavista,37.81455,-122.23298,2020,9
37133,Walavista,37.81455,-122.23298,2020,10
37133,Walavista,37.81455,-122.23298,2020,11
37133,Walavista,37.81455,-122.23298,2020,12
37133,Walavista,37.81455,-122.23298,2021,1
37133,Walavista,37.81455,-122.23298,2021,2
37133,Walavista,37.81455,-122.23298,2021,3
37133,Walavista,37.81455,-122.23298,2021,4
37133,Walavista,37.81455,-122.23298,2021,5
37133,Walavista,37.81455,-122.23298,2021,6
37133,Walavista,37.81455,-122.23298,2021,7
37133,Walavista,37.81455,-122.23298,2021,8
37133,Walavista,37.81455,-122.23298,2021,9
37133,Walavista,37.81455,-122.23298,2021,10
37133,Walavista,37.81455,-122.23298,2021,11
37133,Walavista,37.81455,-122.23298,2021,12
37133,Walavista,37.81455,-122.23298,2022,2
37133,Walavista,37.81455,-122.23298,2022,3
37133,Walavista,37.81455,-122.23298,2022,4
37133,Walavista,37.81455,-122.23298,2022,5
37133,Walavista,37.81455,-122.23298,2022,6
37133,Walavista,37.81455,-122.23298,2022,7
37133,Walavista,37.81455,-122.23298,2022,8
37133,Walavista,37.81455,-122.23298,2022,9
37133,Walavista,37.81455,-122.23298,2022,10
37133,Walavista,37.81455,-122.23298,2022,11
37133,Walavista,37.81455,-122.23298,2022,12
37141,3376 Clay St,37.789234,-122.448456,2019,11
37141,3376 Clay St,37.789234,-122.448456,2019,12
37141,3376 Clay St,37.789234,-122.448456,2020,1
37141,3376 Clay St,37.789234,-122.448456,2020,2
37141,3376 Clay St,37.789234,-122.448456,2020,3
37141,3376 Clay St,37.789234,-122.448456,2020,4
37141,3376 Clay St,37.789234,-122.448456,2020,5
37141,3376 Clay St,37.789234,-122.448456,2020,6
37141,3376 Clay St,37.789234,-122.448456,2020,7
37141,3376 Clay St,37.789234,-122.448456,2020,8
37141,3376 Clay St,37.789234,-122.448456,2020,9
37141,3376 Clay St,37.789234,-122.448456,2020,10
37141,3376 Clay St,37.789234,-122.448456,2020,11
37141,3376 Clay St,37.789234,-122.448456,2021,2
37141,3376 Clay St,37.789234,-122.448456,2021,3
37141,3376 Clay St,37.789234,-122.448456,2021,4
37141,3376 Clay St,37.789234,-122.448456,2021,5
37141,3376 Clay St,37.789234,-122.448456,2021,6
37141,3376 Clay St,37.789234,-122.448456,2021,7
37141,3376 Clay St,37.789234,-122.448456,2021,8
37141,3376 Clay St,37.789234,-122.448456,2021,9
37141,3376 Clay St,37.789234,-122.448456,2021,10
37141,3376 Clay St,37.789234,-122.448456,2021,11
37141,3376 Clay St,37.789234,-122.448456,2021,12
37141,3376 Clay St,37.789234,-122.448456,2022,1
37141,3376 Clay St,37.789234,-122.448456,2022,4
37141,3376 Clay St,37.789234,-122.448456,2022,5
37141,3376 Clay St,37.789234,-122.448456,2022,6
37141,3376 Clay St,37.789234,-122.448456,2022,7
37141,3376 Clay St,37.789234,-122.448456,2022,8
37141,3376 Clay St,37.789234,-122.448456,2022,9
37141,3376 Clay St,37.789234,-122.448456,2022,10
37141,3376 Clay St,37.789234,-122.448456,2022,11
37141,3376 Clay St,37.789234,-122.448456,2022,12
37141,3376 Clay St,37.789234,-122.448456,2023,1
37141,3376 Clay St,37.789234,-122.44845599999998,2021,2
37141,3376 Clay St,37.789234,-122.44845599999998,2022,9
37141,3376 Clay St,37.789234,-122.44845599999998,2022,10
37141,3376 Clay St,37.789234,-122.44845599999998,2022,11
37143,Oak Yard,37.77339,-122.43327,2019,10
37143,Oak Yard,37.77339,-122.43327,2019,11
37143,Oak Yard,37.77339,-122.43327,2019,12
37143,Oak Yard,37.77339,-122.43327,2020,1
37143,Oak Yard,37.77339,-122.43327,2020,2
37143,Oak Yard,37.77339,-122.43327,2020,3
37143,Oak Yard,37.77339,-122.43327,2020,4
37143,Oak Yard,37.77339,-122.43327,2020,5
37143,Oak Yard,37.77339,-122.43327,2020,6
37143,Oak Yard,37.77339,-122.43327,2020,7
37143,Oak Yard,37.77339,-122.43327,2020,8
